Year,Title,Authors,Link
1995,Score Views - An Object-Oriented Approach to a Graphical Computer Music Synthesis Environment,"Terry, Brett",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.022/1
1995,State Space Sound Synthesis and a State Space Sythensiser Builder,"Depalle, P.; Tassart, S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.023/1
1995,"Topology, Geometry, Matter of Vibrating Structures Simulated with CORDIS-ANIMA. Sound Synthesis Methods","Incerti, Eric; Cadoz, Claude",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.024/1
1995,PadMaster: An Improvisation Environment for Real Time Performance,"Lopez-Lezcano, Fernando",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.025/1
1995,An Improvisational Accompaniment System Observing Performer's Musical Gesture,"Aono, Yushi; Katayose, Haruhiro; Inokuchi, Seiji",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.026/1
1995,A Hierarchical System for Controlling Synthesis by Phyical Modeling,"Cook, Perry R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.027/1
1995,General Wierdness with the Karplus-Strong String,"Stilson, Tim",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.028/1
1995,Super-Spherical Wave Simulation in Flaring Horns,"Berners, David; Smith, III, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.029/1
1995,A Physical String Model with a Twist,"Trautmann, Steven D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.030/1
1995,MIDIVERSO: A Virtual Reality Music Installation,"Lleó, Juan Antonio; Lazarte, Andrés Loiseau; Gilabert, Roger",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.031/1
1995,A New Algorithm for Horizontal Spacing of Printed Music,"Haken, Lippold; Blostein, Dorothea",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.032/1
1995,Vertically Read Notation,"Dunkelman, Stephan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.033/1
1995,A Computer Music System for Hierarchical Sound Construction,"Chapman, David P.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.034/1
1995,A Software Compressor for Computer Music Applications,"Netherton, Steve; Kendall, Gary S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.035/1
1995,Computer Music Workstations I Have Known and Loved,"Pope, Stephen Travis",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.036/1
1995,"On Perfoming a Listener: What is Missing, Paganini?","Choi, Insook",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.037/1
1995,Male and Female Voices in Computer Music,"Bosma, Hannah",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.038/1
1995,"Music, Sculpture, Light and Text: A Study in Installation Art","Bestor, Charles",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.040/1
1995,Computer Music Across Disciplines in an Undergraduate Curriculum,"Evans, Brian",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.041/1
1995,"The Cincinnati Conservatory of Music, Computer Music Studio","Garton, Brad; Pender, Terence; Geers, Doug",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.042/1
1995,NoTAM Studio Report,"Rudi, Jǿran",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.043/1
1995,The Centro Tempo Reale,"Bernardini, Nicola",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.045/1
1995,The POOLman Project,"Bernardini, Nicola; Tisato, Graziano; Manfrin, Michele",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.046/1
1995,Bandwidth Enhanced Sinusoidal Modeling in Lemur,"Fitz, Kelly; Haken, Lippold",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.047/1
1995,Lemur - A Tool for Timbre Manipulation,"Fitz, Kelly; Haken, Lippold; Holloway, Bryan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.048/1
1995,Real-Time Timbre Modificiations Using Sinusoidal Parameter Streams,"Haken, Lippold",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.049/1
1995,Interactive Works: New Problems and Potentials,"Horenstein, Stephen",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.050/1
1995,An Automatic Jazz Accompaniment System Reacting to Solo,"Hidaka, Isao; Goto, Masataka; Muraoka,",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.051/1
1995,A Real-Time Beat Tracking System for Audio Signals,"Goto, Masataka; Muraoka, Yoichi",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.052/1
1995,Score Following Using the Sung Voice,"Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.053/1
1995,Real-Time Sound Hybridization,"Bernardini, Nicola; Vidolin, Alvise",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.054/1
1995,A Demonstration of the aXiǿ Controller,"Cariou, Brad",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.055/1
1995,Conductor Following,"Brecht, Bennett; Garnett, Guy E.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.056/1
1995,Using a Grammar for a Reliable Full Score Recognition System,"Coüasnon, Bertrand; Rétif, Bernard",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.057/1
1995,Music Library of the Future: A Pilot Project,"Pennycook, Bruce",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.058/1
1995,Audio Analysis for Content-Based Retrieval,"Keislar, Douglas; Blum, Thom; Wheaton, James; Wold, Erling",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.059/1
1995,PrediBase - Controlling Semantics of Symbolic Structures in Music,"Zahorka, Oliver",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.060/1
1995,One and Two Mass Model Oscillations for Voice and Instruments,"Rodet, X.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.061/1
1995,Genetic Algorithm Optimization of Additive Synthesis Envelope Breakpoints and Group Synthesis Parameters,"Horner, Andrew; Cheung, Ngai-Man; Beauchamp, James",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.062/1
1995,The Clavette: A Generalized Microtonal MIDI Keyboard Controller,"Fortuin, Harold",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.063/1
1995,A Touch Sensitive Dance Floor/MIDI Controller,"Pinkston, Russell; Kerkhoff, Jim; McQuilken, Mark",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.064/1
1995,Partial-Balancing Instruments with Dynamically Refreshed Wavetables,"Orton, Richard; Kirk, Ross; Hunt, Andy",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.065/1
1995,Intuitive and Dynamic Control of Synthesized Sounds by Voice,"Gibson, I.S.; Howard, D.M.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.066/1
1995,CSOUND Granular Synthesis Unit Generator,"Lee, Allan S. C.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.067/1
1995,Cellular Automata Synthesis of Acoustic Particles,"Miranda, Eduardo Reck",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.069/1
1995,Optimizing Software Synthesis Performance,"Thompson, Nicholas; Dannenberg, Roger B.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.070/1
1995,Predicting Chords in Jazz,"Thom, Belinda; Dannenberg, Roger",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.071/1
1995,Composing Interactive Music: A Pedagogical Approach to Teaching Interactive Composition,"Winkler, Todd",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.072/1
1995,The Infinite Delay Line: Granulation as an In-Line Effect,"Ovans, Russell; Murphy, David; Bartoo, Timothy",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.073/1
1995,Toward a CLM Sound Localization Instrument Employing Modified Wavefront Reconstruction,"Trautmann, Steven D.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.074/1
1995,Interactive Dance/Music Systems,"Camurri, Antonio",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.075/1
1995,The Sentograph: Input Devices and the Communication of Bodily Expression,"Vertegaal, Roel; Ungvary, Tamas",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.076/1
1995,Gesture Analysis Using 3D Acceleration Sensor for Music Control,"Sawada, Hideyuki; Ohkura, Shin’Ya; Hashimoto, Shuji",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.077/1
1995,Making Motion Musical: Gesture Mapping Strategies for Interactive Computer Music,"Winkler, Todd",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.078/1
1995,Sensor Integration for Interactive Digital Art,"Kanamori, Tsutomu; Katayose, Haruhiro; Aono, Yushi; Inokuchi, Seiji; Sakaguchi, Takashi",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.079/1
1995,"Department of Music, University of California, San Diego","Otto, Peter; Puckette, Miller",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.080/1
1995,An Integrated Environment for Music Education,"Arnold, Stephen; Duffy, Celia",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.081/1
1995,iEAR Studios Rensselaer Polytechnic Institute,"Dobrian, Christopher",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.082/1
1995,Multi-Participant Interactive Music Services,"Arnold, S.; Mcauley, D. R.; Sharman, K. C.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.083/1
1995,"3-D Sound Demonstration: ""Sex/Windows""","Kendall, Gary S.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.084/1
1995,Aspects of Pitch-Tracking and Timbre Separation: Feature Detection in Digital Audio Using Adapted Local Trigonometric Bases and Wavelet Packages,"Popovic, Igor; Coifman, Ronald; Berger, Jonathan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.085/1
1995,A Least-Square Algorithm for Fundamental Frequency Estimation,"Choi, Andrew",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.086/1
1995,A Two-Stage Automatic Adaptive Process to Remove Noise from an Audio Signal,"Berger, Jonathan; Goldberg, Maxim J.; Coifman, Ronald R.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.087/1
1995,IANA: A Real-Time Environment for Analysis and Extraction of Frequency Components of Complex Orchestral Sounds and its Application within a Musical Realization,"Todoroff, Todor; Daubresse, Eric; Fineberg, Joshua",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.088/1
1995,A Real-Time Spatial Sound Processor for Music and Virtual Reality Applications,"Jot, Jean-Marc; Warusfel, Olivier",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.089/1
1995,"The Development of GiST, a Granular Synthesis Toolkit Based on an Extension of the FOF Generator","Eckel, Gerhard; Iturbide, Manuel Rocha",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.090/1
1995,Bring Your Own Control to Additive Synthesis,"Freed, Adrian",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.091/1
1995,Spectral Mutation in Soundhack: A Brief Description,"Polansky, Larry; Erbe, Tom",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.092/1
1995,QUICKMQ: A Software Tool for the Modification of Time-Varying Spectrum Analysis Files,"Berkley, Stephen William",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.093/1
1995,Real-Time Granular Morphing and Spatialisation of Sounds with Gestual Control within MAX/FTS,"Todoroff, Todor",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.094/1
1995,Developments for the Commuted Piano,"Van Duyne, Scott A.; Smith, III, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.095/1
1995,Elimination of Transients in Time-Varying Allpass Fractional Delay Filteres with Applications to Digital Waveguide Modeling,"Välimäki, Vesa; Laakso, Timo I.; MacKenzie, Jonathan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.096/1
1995,Commuted Piano Synthesis,"Smith, III, Julius O.; Van Duyne, Scott A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.097/1
1995,Performance Expression in Commuted Waveguide Synthesis of Bowed Strings,"Jaffe, David A.; Smith, III, Julius O.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.098/1
1995,GenJam Populi: Training an IGA via Audience-Mediated Performance,"Biles, John A.; Eign, William G.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.099/1
1995,Gabor Synthesis of Recurrent Iterated Function Systems,"Gogins, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.100/1
1995,Additive Synthesis with DIASS_M4C on Argonne National Laboratory’s IBM POWERparallel System (SP),"Kaper, Hans; Ralley, David; Restrepo, Juan; Tipei, Sever",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.101/1
1995,An Extendible Tool for CAC,"Lunell, Hans",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.102/1
1995,Overlap-Add Synthesis of NonStationary Sinusoids,"Goodwin, Michael; Kogon, Alex",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.103/1
1995,A Multimedia Environment for Computer Music,"Katrami, Anna I.; Ingall, Tom",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.104/1
1995,"Radiation of Musical Instruments and Improvement of the Sound Diffusion Techniques for Synthesized, Recorded, or Amplified Sounds (Revisited)","Caussé, R.; Dérogis, P.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.105/1
1995,Music Generation from Moving Image,"Hashimoto, Shuji; Chang, Dingding",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.106/1
1995,Circularity in Neural Computation and its Application to Musical Composition,"Hajdu, Georg",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.107/1
1995,Customisable Frameworks for Compositional Activity,"Anderson, Tim; Kirk, Ross",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.108/1
1995,"A Compositional Environment with Intersection and Interaction between Musical Model and Graphical Model: ""Listen to the Graphics, Watch the Music""","Nagashima, Yoichi; Katayose, Haruhiro; Inokuchi, Seiji",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.109/1
1995,The GRID Musical-Signal Processing System,"Taylor, I. J.; Schultz, B. F.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.110/1
1995,Defining Spectral Surfaces,"Bargar, Robin; Holloway, Bryan; Rodet, Xavier; Hartman, Chris",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.111/1
1995,Capella: A Graphical Interface for Algorithmic Composition,"Taube, Heinrich; Kunze, Tobias",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.112/1
1995,A Human Factors Approach to Computer Music Systems User-Interface Design,"Polfreman, Richard; Sapsford-Francis, John",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.113/1
1995,A Manifold Interface for a High Dimensional Control Space,"Choi, Insook; Bargar, Robin; Goudeseune, Camille",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.114/1
1995,Towards Algorithmic Descriptions of Continuous Modulations of Musical Parameters,"Desain, Peter; Honing, Henkjan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.115/1
1995,Preprocessing for the Automated Transcription of Polyphonic Music: Linking Wavelet Theory and Auditory Filtering,"Wöhrmann, Rolf; Solbach, Ludger",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.116/1
1995,Applying Balanced Model Truncation to Sound Analysis/Synthesis Models,"Mackenzie, J. P.; Kale, I.; Cain,",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.117/1
1995,Voice Pitch Changing by Linear Predictive Coding Method to Keep the Singer’s Personal Timbre,"Sasahira, Yoshinari; Hashimoto, Shuji",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.118/1
1995,Timbre Interpolation of Sounds Using a Sinusoidal Model,"Osaka, Naotoshi",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.119/1
1995,Rhythmic Pattern Processing Using a Self-Organising Neural Network,"Roberts, Simon C.; Greenhough, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.120/1
1995,A Sound Synthesis by Recurrent Neural Network,"Ohya, Ken’Ichi",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.121/1
1995,Neural Networks for Modeling Time Series of Musical Instruments,"Röbel, Axel",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.122/1
1995,A Neural Network for Triad Classification,"Shuttleworth, Tim; Wilson, Roland",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.123/1
1995,Neural Network Pitch Tracking Over the Pitch Continuum,"Taylor, I. J.; Greenhough, M.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.124/1
1995,CSound Tutorial,"Irwin, Linda; Alcorn, Michael",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.125/1
1995,The Distributed Real-Time Groove Network: A System for Real-Time Musical Collaboration on the Internet,"Moller, Matthew; Zicarelli, David",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.126/1
1995,The Application of Differential Equations to the Modeling of Musical Change,"Leach, J. L.; Fitch, J. P.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.127/1
1995,An Artificial Neural Net for Harmonizing Melodies,"Gang, Dan; Lehmann, Daniel",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.128/1
1995,A Process Algebra for Stochastic Music Composition,"Ross, Brian J.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.129/1
1995,Composing with Genetic Algorithms,"Jacob, Bruce L.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.130/1
1995,Algorithmic Generation of Temporal Forms: Hierarchical Organization of Stasis and Transition,"Dobrian, Christopher",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.131/1
1995,Clustering Musical Sounds Using Polyspectral Distance Measures,"Dubnov, Shlomo; Tishby, naftali",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.132/1
1995,A Systematic Approach to the Analysis of Music for Tape,"Fischman, Rajmil",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.133/1
1995,"Sound Analysis, Comparison and Modification Based on Perceptual Model of Timbre","Langmead, Christopher James",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.134/1
1995,Demonstrating MMorph: A System for Morphing Music in Real-Time,"Oppenheim, Daniel V.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.135/1
1995,The Sound of Fruits and Vegetables: Scientific Visualization with Auditory Tokens,"Kendall, Gary S.; Chu, Lonny",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.136/1
1995,Harmonization of Musical Progressions with Genetic Algorithms,"Horner, Andrew; Ayers, Lydia",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.137/1
1995,Felix-The DIEM Multiple DSP Box - Still in Progress,"Brandorff, Steffen; Caprani, Ole; Møller-Nielson, Peter; Lave, Morton",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.138/1
1995,Multimedia System for Shakuhachi Tablature,"Matsushima, Toshiaki; Nagasawa, Rie",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.139/1
1995,Accurate Computer Simulation of Acoustic space,"Manzara, Leonard",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.140/1
1995,A Single Performer Controlled Interface for Electronic Dance/Music Theatre,"Bromwich, Mark A.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.141/1
1995,An Implementation of Real-time Granular Synthesis on a Multi-Processor Network,"Itagaki, Takebumi; Manning, Peter D.; Purvis, Alan",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.142/1
1995,"A MAX Counterpoint Generator for Simulating Stylistic Traits of Stravinsky, Bartok, and other Composers","Bell, Malcolm E.",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.143/1
1995,PPP - A Framework or Algorithmic Composition,"Neuhaus, Thomas",https://quod.lib.umich.edu/i/icmc/bbp2372.1995.144/1
